id,age,education,occupation,income,mobility,health,life_quality
26485,63,Masters,Exec-managerial,159911,0.542,1,5
26486,44,Some-college,Handlers-cleaners,15391,0.123,4,9
26487,58,HS-grad,Other-service,17101,0.911,1,4
26488,68,HS-grad,Prof-specialty,15179,0.428,5,2
26489,19,Some-college,Other-service,17771,0.631,2,9
26490,82,Bachelors,Exec-managerial,17749,0.118,3,4
26551,29,HS-grad,Sales,17550,0.215,2,8
26554,64,HS-grad,Other-service,15900,0.351,2,9
26555,21,HS-grad,Prof-specialty,15550,0.935,3,4
26556,72,Doctorate,Adm-clerical,193200,0.911,4,2
26557,68,Bachelors,Handlers-cleaners,17050,0.197,3,6
26558,52,Some-college,Exec-managerial,16400,0.439,4,9
26559,61,HS-grad,Prof-specialty,17350,0.529,3,1
26560,56,Doctorate,Other-service,15800,0.151,1,7
26601,38,Doctorate,Prof-specialty,178000,0.625,4,6
26602,59,HS-grad,Adm-clerical,162000,0.094,2,9
26603,46,Bachelors,Exec-managerial,166000,0.542,2,10
26604,28,Some-college,Handlers-cleaners,155000,0.964,1,3
26605,81,HS-grad,Handlers-cleaners,183000,0.083,1,7
26606,63,Doctorate,Adm-clerical,170000,0.215,2,4
26607,68,Masters,Prof-specialty,157000,0.955,3,8
26608,73,Bachelors,Other-service,198000,0.531,1,5
26609,24,HS-grad,Craft-repair,153000,0.421,2,1
26610,60,Some-college,Sales,173000,0.911,3,6
26621,29,Doctorate,Other-service,196800,0.059,4,8
26622,67,Masters,Adm-clerical,172300,0.415,4,9
26623,41,HS-grad,Sales,175600,0.419,3,7
26625,52,Some-college,Handlers-cleaners,163200,0.235,5,5
26626,65,Masters,Exec-managerial,194900,0.142,2,9
26627,35,HS-grad,Adm-clerical,151400,0.513,2,6
26628,46,Doctorate,Prof-specialty,184500,0.479,4,7
26629,28,Masters,Other-service,197700,0.062,1,6
26630,50,Bachelors,Adm-clerical,165400,0.493,5,9
26631,53,HS-grad,Exec-managerial,134111,0.312,2,2
26632,70,Doctorate,Adm-clerical,155331,0.741,3,8
26634,61,Some-college,Sales,183421,0.655,4,2
26635,85,Bachelors,Exec-managerial,148521,0.187,1,6
26636,20,HS-grad,Handlers-cleaners,165521,0.419,3,3
26637,47,Doctorate,Other-service,159631,0.964,2,10
26638,56,Some-college,Exec-managerial,172731,0.535,3,9
26639,78,HS-grad,Adm-clerical,181831,0.281,1,5
26640,29,Masters,Prof-specialty,176931,0.947,5,1
26641,42,HS-grad,Other-service,16288,0.127,2,3
26642,78,Doctorate,Exec-managerial,177411,0.625,5,4
26643,52,Some-college,Handlers-cleaners,17883,0.492,4,7
26644,34,Bachelors,Prof-specialty,18729,0.999,3,2
26645,67,HS-grad,Sales,19679,0.193,1,8
26646,91,Masters,Adm-clerical,16197,0.876,5,6
26647,80,Masters,Other-service,18479,0.083,3,3
26648,48,Some-college,Exec-managerial,18723,0.459,1,9
26649,64,Doctorate,Prof-specialty,15791,0.511,2,8
26671,31,HS-grad,Prof-specialty,21675,0.234,4,9
26672,58,Some-college,Other-service,17991,0.419,5,7
26673,38,Masters,Adm-clerical,19992,0.111,3,2
26674,48,Doctorate,Exec-managerial,19588,0.951,5,5
26675,44,HS-grad,Handlers-cleaners,19817,0.527,3,6
26677,22,HS-grad,Sales,18939,0.685,5,9
26678,67,Bachelors,Other-service,15899,0.234,2,8
26679,25,Masters,Exec-managerial,19059,0.964,2,8
26680,46,Bachelors,Adm-clerical,15721,0.469,4,5
26682,69,Some-college,Prof-specialty,195312,0.933,5,9
26683,51,Bachelors,Exec-managerial,186911,0.492,3,7
26685,29,Doctorate,Handlers-cleaners,172511,0.857,2,10
26686,63,HS-grad,Adm-clerical,169111,0.021,4,6
26687,58,Some-college,Tech-support,175611,0.509,1,3
26688,76,Bachelors,Other-service,164011,0.369,5,4
26689,72,Doctorate,Craft-repair,189121,0.235,3,1
26690,32,Masters,Exec-managerial,191221,0.625,2,9
26701,29,HS-grad,Adm-clerical,16958,0.0,2,7
26702,53,Masters,Sales,190419,0.142,4,4
26703,78,Some-college,Exec-managerial,161189,0.0,3,8
26704,69,Doctorate,Exec-managerial,143891,0.0,5,6
26705,27,HS-grad,Prof-specialty,184983,0.0,3,3
26706,45,Some-college,Prof-specialty,162111,0.0,1,1
26707,79,Bachelors,Exec-managerial,185419,0.0,2,6
26708,61,Some-college,Prof-specialty,180235,0.0,5,5
26709,38,Some-college,Other-service,157141,0.0,1,4
26710,85,Bachelors,Exec-managerial,166511,0.0,3,3
26721,25,HS-grad,Prof-specialty,120000,0.0,4,7
26722,72,Doctorate,Exec-managerial,150000,0.6,5,8
26723,44,Masters,Exec-managerial,185000,0.6,5,8
26724,48,Bachelors,Exec-managerial,199000,0.3,4,2
26726,28,Some-college,Adm-clerical,175000,0.9,3,5
26727,39,Doctorate,Exec-managerial,180000,0.3,5,7
26728,54,Some-college,Prof-specialty,185000,0.6,2,3
26729,65,HS-grad,Adm-clerical,165000,0.3,4,6
26741,43,HS-grad,Adm-clerical,16500,0.155,3,9
26744,88,HS-grad,Exec-managerial,168000,0.085,2,2
26745,39,Doctorate,Other-service,151000,0.605,5,5
26746,72,Bachelors,Exec-managerial,197000,0.615,3,7
26747,58,HS-grad,Handlers-cleaners,18500,0.525,4,9
26748,86,Some-college,Adm-clerical,171000,0.405,1,6
26749,40,Doctorate,Tech-support,168500,0.915,5,4
26750,28,Masters,Craft-repair,199500,0.025,2,3
26751,48,Bachelors,Prof-specialty,188800,0.111,1,7
26753,25,Doctorate,Other-service,141200,0.145,2,3
26754,34,Some-college,Sales,163800,0.569,4,8
26755,67,Bachelors,Handlers-cleaners,143900,0.925,3,5
26756,40,Bachelors,Adm-clerical,158700,0.059,2,7
26757,26,HS-grad,Machine-op-inspct,144300,0.492,5,2
26758,41,Masters,Exec-managerial,165000,0.841,1,6
26759,22,Some-college,Other-service,173200,0.351,3,9
26792,67,Some-college,Adm-clerical,17270,0.973,4,8
26793,32,Bachelors,Exec-managerial,198800,0.011,4,3
26794,84,Doctorate,Handlers-cleaners,15730,0.741,5,2
26795,76,HS-grad,Prof-specialty,18680,0.492,1,5
26796,50,Some-college,Other-service,18150,0.876,2,9
26797,89,Masters,Adm-clerical,17510,0.311,4,1
26799,54,Some-college,Craft-repair,19250,0.213,5,4
26800,29,Bachelors,Exec-managerial,19790,0.569,2,7
26811,56,HS-grad,Adm-clerical,17423,0.157,3,4
26812,46,HS-grad,Prof-specialty,15798,0.761,2,4
26813,74,Masters,Exec-managerial,184231,0.625,4,9
26814,33,Doctorate,Exec-managerial,190000,0.375,5,8
26816,66,HS-grad,Sales,18750,0.219,4,5
26817,27,Some-college,Adm-clerical,15122,0.941,2,7
26818,49,Some-college,Exec-managerial,156250,0.438,3,6
26819,71,HS-grad,Prof-specialty,16193,0.969,1,9
26820,40,Bachelors,Exec-managerial,192000,0.421,4,8
26892,67,HS-grad,Prof-specialty,17839,0.935,1,3
26893,55,Masters,Craft-repair,18014,0.469,4,4
26894,81,Doctorate,Exec-managerial,200000,0.109,2,6
26895,43,Some-college,Adm-clerical,16973,0.995,2,6
26896,65,Bachelors,Handlers-cleaners,15214,0.513,5,1
26898,27,Some-college,Tech-support,15000,0.191,2,6
26899,59,Doctorate,Prof-specialty,18154,0.943,5,7
26900,42,Bachelors,Other-service,17237,0.417,3,2
26911,59,HS-grad,Sales,39593,0.125,2,3
26912,22,Masters,Prof-specialty,189800,0.983,5,9
26913,33,HS-grad,Adm-clerical,159600,0.109,2,6
26914,71,Doctorate,Exec-managerial,177400,0.528,4,5
26915,65,Some-college,Machine-op-inspct,192100,0.419,3,2
26916,48,Bachelors,Exec-managerial,196400,0.914,2,7
26917,27,HS-grad,Handlers-cleaners,154600,0.655,2,5
26918,40,Some-college,Prof-specialty,191400,0.741,4,1
26919,64,Masters,Exec-managerial,185400,0.123,1,2
26920,29,Bachelors,Exec-managerial,182600,0.589,4,9
26931,22,HS-grad,Adm-clerical,17900,0.333,2,3
26932,83,Masters,Prof-specialty,193111,0.111,1,6
26934,63,Doctorate,Sales,191200,0.999,4,10
26935,35,Bachelors,Exec-managerial,169000,0.012,3,5
26936,47,HS-grad,Other-service,18392,0.345,2,1
26937,90,HS-grad,Craft-repair,18095,0.901,5,9
26938,67,Some-college,Prof-specialty,194600,0.234,1,6
26939,25,HS-grad,Adm-clerical,18899,0.512,3,2
26940,29,HS-grad,Prof-specialty,17022,0.964,1,4
26941,25,Some-college,Adm-clerical,168000,0.145,2,7
26942,82,Doctorate,Exec-managerial,180000,0.982,4,6
26943,68,Bachelors,Handlers-cleaners,158000,0.519,5,3
26944,21,HS-grad,Other-service,156000,0.191,1,4
26945,51,Some-college,Machine-op-inspct,175000,0.423,3,7
26946,74,Masters,Adm-clerical,151000,0.857,4,8
26947,38,HS-grad,Sales,162000,0.351,4,6
26948,63,Doctorate,Prof-specialty,184000,0.695,2,5
26949,92,Some-college,Exec-managerial,185000,0.111,1,9
26950,29,Bachelors,Other-service,179000,0.832,3,2
26962,71,Doctorate,Adm-clerical,196800,0.143,2,5
26963,64,Some-college,Prof-specialty,18300,0.955,4,3
26964,27,HS-grad,Sales,16800,0.071,4,2
26965,45,Bachelors,Exec-managerial,162900,0.111,3,6
26966,69,Some-college,Other-service,17800,0.0,4,8
26967,62,Doctorate,Handlers-cleaners,195300,0.142,2,1
26968,82,HS-grad,Adm-clerical,15700,0.999,1,6
26969,55,Some-college,Prof-specialty,18910,0.0,5,5
26970,74,Masters,Exec-managerial,193800,0.113,2,2
27001,50,Some-college,Prof-specialty,15000,0.145,3,7
27002,27,HS-grad,Other-service,19500,0.964,4,9
27003,76,HS-grad,Adm-clerical,17500,0.517,1,3
27004,92,Doctorate,Prof-specialty,175000,0.145,5,9
27005,41,Some-college,Exec-managerial,18000,0.517,4,1
27006,28,Masters,Sales,17000,0.145,1,9
27007,64,HS-grad,Craft-repair,16200,0.964,5,7
27008,19,Some-college,Exec-managerial,16000,0.964,4,8
27010,51,Bachelors,Other-service,19000,0.964,5,1
27011,47,HS-grad,Adm-clerical,15500,0.025,2,8
27012,28,Some-college,Exec-managerial,186000,0.955,4,8
27013,56,Doctorate,Exec-managerial,177000,0.475,5,8
27014,83,HS-grad,Prof-specialty,165000,0.615,1,8
27016,61,Bachelors,Adm-clerical,182000,0.395,2,10
27017,48,Masters,Handlers-cleaners,154000,0.185,3,4
27018,69,HS-grad,Adm-clerical,151000,0.275,3,7
27019,75,Masters,Prof-specialty,194000,0.585,5,6
27020,34,Doctorate,Exec-managerial,172000,0.885,3,3
27023,57,Masters,Adm-clerical,164419,0.191,1,7
27024,38,Some-college,Prof-specialty,168123,0.655,5,8
27025,78,HS-grad,Other-service,184444,0.213,3,2
27026,58,HS-grad,Sales,161233,0.854,4,3
27027,33,Some-college,Adm-clerical,181145,0.512,1,8
27028,82,Bachelors,Prof-specialty,192444,0.369,5,5
27029,25,Some-college,Other-service,191145,0.946,4,7
27030,65,Doctorate,Exec-managerial,193444,0.111,3,6
27081,26,HS-grad,Other-service,19539,0.213,3,2
27082,65,Masters,Exec-managerial,161982,0.511,2,5
27083,35,Bachelors,Prof-specialty,199964,0.941,4,9
27084,48,Some-college,Other-service,173191,0.011,4,6
27086,71,Doctorate,Adm-clerical,158741,0.135,5,6
27087,52,Some-college,Prof-specialty,173219,0.509,2,9
27088,62,HS-grad,Other-service,155219,0.021,4,3
27089,28,HS-grad,Exec-managerial,194946,0.491,3,5
27090,46,Some-college,Prof-specialty,194921,0.421,4,8
27101,48,HS-grad,Other-service,15500,0.123,1,8
27102,25,Bachelors,Exec-managerial,17500,0.543,4,10
27103,81,HS-grad,Other-service,18500,0.621,2,3
27104,52,Some-college,Sales,18500,0.987,3,5
27105,64,Masters,Prof-specialty,17500,0.489,4,4
27106,29,Bachelors,Adm-clerical,17000,0.235,4,6
27107,53,Doctorate,Exec-managerial,16500,0.751,5,3
27109,27,Bachelors,Sales,16000,0.617,2,4
27110,71,Some-college,Other-service,19000,0.983,3,9
27131,65,HS-grad,Other-service,180000,0.0,2,5
27132,31,Doctorate,Exec-managerial,15000,0.8,3,2
27133,72,Bachelors,Handlers-cleaners,200000,0.2,4,8
27134,29,Some-college,Adm-clerical,130000,0.1,1,1
27135,59,Masters,Prof-specialty,170000,0.3,3,9
27136,25,HS-grad,Sales,190000,0.7,2,4
27137,86,HS-grad,Exec-managerial,100000,0.5,3,6
27138,67,HS-grad,Other-service,140000,0.9,1,8
27139,40,Some-college,Prof-specialty,160000,0.8,4,5
27140,47,HS-grad,Adm-clerical,180000,0.6,3,7
27141,65,HS-grad,Other-service,158500,0.625,2,4
27142,67,Masters,Prof-specialty,175050,0.143,3,3
27143,79,Bachelors,Adm-clerical,194350,0.961,4,2
27144,28,Some-college,Handlers-cleaners,173750,0.511,1,6
27145,88,HS-grad,Other-service,169250,0.625,4,1
27146,55,Doctorate,Exec-managerial,204850,0.438,5,5
27148,60,Some-college,Prof-specialty,192400,0.961,3,7
27149,31,Bachelors,Adm-clerical,180300,0.511,4,4
27150,45,Bachelors,Prof-specialty,156750,0.438,2,9
27151,65,Some-college,Prof-specialty,166500,0.133,2,2
27152,57,HS-grad,Adm-clerical,154800,0.415,1,1
27153,73,Some-college,Handlers-cleaners,175600,0.925,4,8
27154,85,Masters,Other-service,143900,0.151,5,10
27155,50,Doctorate,Exec-managerial,191700,0.517,1,5
27156,29,HS-grad,Other-service,181700,0.175,4,7
27158,78,HS-grad,Other-service,191200,0.825,4,10
27160,41,HS-grad,Other-service,171600,0.615,1,9
27211,57,HS-grad,Other-service,134350,0.143,3,7
27212,77,Some-college,Sales,187900,0.895,3,9
27214,59,HS-grad,Craft-repair,176250,0.219,1,10
27215,81,Some-college,Handlers-cleaners,194400,0.511,2,9
27216,45,Bachelors,Adm-clerical,187300,0.985,1,4
27217,31,HS-grad,Machine-op-inspct,152150,0.235,5,1
27218,85,Bachelors,Prof-specialty,98300,0.911,2,8
27219,41,Masters,Other-service,161850,0.127,3,6
27220,73,Doctorate,Exec-managerial,98200,0.475,1,3
27231,25,HS-grad,Handlers-cleaners,15000,0.155,3,4
27233,72,Doctorate,Prof-specialty,190000,0.982,5,2
27234,35,Some-college,Exec-managerial,168000,0.113,3,8
27235,43,Bachelors,Adm-clerical,153000,0.693,4,9
27236,51,Bachelors,Other-service,157000,0.219,5,1
27237,61,HS-grad,Prof-specialty,181000,0.531,1,10
27238,45,Some-college,Exec-managerial,166000,0.982,3,5
27239,55,Doctorate,Adm-clerical,186000,0.119,4,2
27240,39,Some-college,Sales,160000,0.955,5,8
27241,28,HS-grad,Adm-clerical,16893,0.118,5,6
27242,66,Some-college,Prof-specialty,198475,0.783,2,9
27244,44,Masters,Sales,185121,0.592,3,6
27245,63,Bachelors,Other-service,181189,0.311,3,5
27246,59,HS-grad,Prof-specialty,173459,0.964,1,8
27247,22,Some-college,Adm-clerical,174813,0.531,2,4
27248,88,HS-grad,Other-service,193491,0.145,3,3
27249,37,Doctorate,Prof-specialty,178109,0.955,4,7
27250,41,Bachelors,Exec-managerial,162319,0.698,5,1
27261,23,Some-college,Prof-specialty,18955,0.115,2,9
27262,42,HS-grad,Admin-clerical,15969,0.947,4,2
27263,75,Doctorate,Other-service,18348,0.216,5,5
27264,28,Masters,Exec-managerial,15512,0.312,1,7
27265,60,Bachelors,Adm-clerical,16935,0.995,3,6
27267,21,HS-grad,Handlers-cleaners,15889,0.035,1,1
27268,38,Bachelors,Other-service,16257,0.875,4,8
27269,67,Doctorate,Prof-specialty,19483,0.425,5,9
27270,54,Masters,Admin-clerical,18333,0.183,2,7
27271,40,Some-college,Other-service,19988,0.161,2,1
27272,45,HS-grad,Prof-specialty,157777,0.528,3,7
27273,73,Doctorate,Exec-managerial,182219,0.111,2,9
27274,27,HS-grad,Adm-clerical,196113,0.235,4,3
27275,49,Masters,Sales,151311,0.955,1,7
27276,78,HS-grad,Handlers-cleaners,173111,0.011,5,5
27277,24,HS-grad,Other-service,195411,0.741,3,4
27278,61,Some-college,Prof-specialty,163199,0.511,4,2
27280,31,HS-grad,Adm-clerical,194011,0.281,5,9
27281,68,HS-grad,Adm-clerical,17700,0.145,4,3
27283,29,Some-college,Prof-specialty,174000,0.121,2,9
27284,85,Masters,Handlers-cleaners,19100,0.983,1,2
27285,78,Doctorate,Other-service,173000,0.629,5,10
27287,69,Bachelors,Exec-managerial,196000,0.319,2,8
27288,38,HS-grad,Handlers-cleaners,153000,0.851,4,3
27289,44,Some-college,Other-service,194000,0.138,1,6
27290,72,Masters,Prof-specialty,176000,0.693,5,9
27291,38,HS-grad,Other-service,19000,0.155,2,8
27292,56,Bachelors,Exec-managerial,153000,0.115,5,5
27294,82,HS-grad,Prof-specialty,170000,0.955,5,3
27295,28,Doctorate,Exec-managerial,165000,0.085,4,9
27296,65,Some-college,Sales,152000,0.105,3,1
27297,71,Masters,Handlers-cleaners,179000,0.165,2,4
27298,43,HS-grad,Other-service,171000,0.905,5,5
27299,69,Some-college,Prof-specialty,154000,0.125,3,3
27300,60,HS-grad,Exec-managerial,160000,0.745,4,2
27322,38,Bachelors,Exec-managerial,19300,0.998,2,3
27323,69,HS-grad,Prof-specialty,15500,0.555,4,8
27324,24,Doctorate,Adm-clerical,16800,0.789,3,2
27325,46,Some-college,Handlers-cleaners,15100,0.012,1,10
27326,80,Masters,Other-service,19200,0.111,5,1
27327,28,HS-grad,Exec-managerial,18600,0.944,4,9
27329,62,HS-grad,Prof-specialty,17000,0.933,3,8
27330,67,Bachelors,Sales,19000,0.123,5,4
27361,25,HS-grad,Prof-specialty,120000,0.143,5,5
27363,82,Doctorate,Other-service,180000,0.492,4,8
27364,31,Some-college,Adm-clerical,170000,0.325,3,2
27366,73,Masters,Craft-repair,200000,0.859,4,9
27367,28,Bachelors,Tech-support,100000,0.123,2,5
27368,51,HS-grad,Prof-specialty,130000,0.617,3,7
27369,75,Doctorate,Handlers-cleaners,190000,0.428,5,3
27370,19,Some-college,Exec-managerial,160000,0.986,2,10
27381,38,HS-grad,Adm-clerical,16500,0.017,2,4
27382,58,Some-college,Other-service,18000,0.823,5,6
27383,69,Masters,Sales,17500,0.419,3,7
27384,72,Doctorate,Prof-specialty,19000,0.185,4,9
27385,63,Bachelors,Exec-managerial,19500,0.531,2,1
27386,77,HS-grad,Handlers-cleaners,17000,0.259,5,3
27387,49,Some-college,Craft-repair,18500,0.943,1,6
27388,85,Bachelors,Other-service,16000,0.419,3,4
27389,55,HS-grad,Exec-managerial,17500,0.943,5,8
27390,81,Masters,Adm-clerical,18000,0.185,4,9
27401,36,HS-grad,Other-service,17741,0.111,3,8
27402,75,Some-college,Adm-clerical,18473,0.999,3,8
27403,26,Bachelors,Exec-managerial,18533,0.111,1,8
27404,73,Doctorate,Prof-specialty,18221,0.0,5,5
27405,22,Masters,Adm-clerical,19667,0.0,4,3
27406,61,Bachelors,Prof-specialty,18221,0.0,4,1
27407,83,HS-grad,Adm-clerical,18639,0.333,5,2
27408,28,Some-college,Other-service,19614,0.444,3,6
27409,42,HS-grad,Adm-clerical,15423,0.111,2,7
27410,67,Doctorate,Other-service,19911,0.0,1,5
27411,65,Bachelors,Prof-specialty,177600,0.113,3,7
27413,55,Masters,Exec-managerial,180700,0.213,3,5
27414,67,Bachelors,Other-service,166700,0.445,1,8
27415,41,Some-college,Handlers-cleaners,175000,0.835,4,9
27416,26,Some-college,Sales,168600,0.011,3,7
27418,22,HS-grad,Sales,183600,0.445,5,10
27419,59,Bachelors,Prof-specialty,173100,0.553,2,8
27421,35,Some-college,Exec-managerial,136550,0.123,2,8
27422,23,HS-grad,Adm-clerical,18238,0.913,3,7
27423,71,Masters,Prof-specialty,186000,0.035,1,9
27424,42,Doctorate,Other-service,199999,0.509,5,5
27425,68,HS-grad,Handlers-cleaners,16110,0.475,4,4
27426,19,Bachelors,Exec-managerial,175000,0.219,4,6
27428,52,Some-college,Craft-repair,15792,0.231,1,3
27429,25,HS-grad,Sales,170000,0.641,2,9
27430,47,Doctorate,Prof-specialty,198000,0.119,4,8
27431,59,HS-grad,Sales,24091,0.113,3,3
27433,83,Doctorate,Adm-clerical,19123,0.121,2,2
27434,72,Bachelors,Machine-op-inspct,18651,0.017,1,7
27435,49,Masters,Handlers-cleaners,16625,0.351,4,4
27436,61,Some-college,Exec-managerial,17817,0.943,3,10
27437,63,HS-grad,Other-service,19125,0.025,2,5
27439,65,HS-grad,Craft-repair,17319,0.461,4,3
27440,55,Doctorate,Tech-support,19659,0.693,1,9
27451,23,HS-grad,Other-service,17997,0.123,4,5
27452,58,Doctorate,Exec-managerial,155555,0.528,4,8
27453,74,Masters,Prof-specialty,142777,0.925,2,9
27454,28,Some-college,Handlers-cleaners,156234,0.185,1,5
27455,81,HS-grad,Other-service,153455,0.695,3,6
27456,36,Doctorate,Adm-clerical,190555,0.428,1,8
27457,62,HS-grad,Sales,148111,0.123,2,5
27458,50,Some-college,Prof-specialty,171345,0.858,3,7
27459,29,Some-college,Prof-specialty,174777,0.391,4,9
27461,44,HS-grad,Other-service,16830,0.121,3,2
27462,81,Some-college,Prof-specialty,145600,0.142,5,6
27463,55,Masters,Craft-repair,19200,0.985,1,4
27464,75,Doctorate,Adm-clerical,18700,0.123,2,8
27465,28,Bachelors,Exec-managerial,144000,0.351,4,3
27466,51,Some-college,Other-service,17700,0.012,5,9
27467,62,Bachelors,Handlers-cleaners,19500,0.425,2,2
27468,22,HS-grad,Prof-specialty,16400,0.059,1,7
27469,87,Masters,Other-service,16300,0.118,3,1
27470,29,Doctorate,Exec-managerial,173000,0.463,5,6
27471,25,Doctorate,Prof-specialty,185000,0.135,3,9
27472,51,HS-grad,Other-service,157000,0.625,4,1
27473,79,Some-college,Exec-managerial,178000,0.75,5,5
27474,68,High-school,Handlers-cleaners,171000,0.875,3,10
27475,42,Masters,Adm-clerical,158000,0.625,2,6
27476,64,Some-college,Exec-managerial,191000,0.75,1,8
27477,29,Doctorate,Other-service,188000,0.625,3,3
27478,78,Some-college,Prof-specialty,172000,0.875,4,7
27479,81,Masters,Handlers-cleaners,168000,0.75,2,5
27480,65,HS-grad,Tech-support,182000,0.625,5,4
27491,35,HS-grad,Craft-repair,32000,0.111,3,8
27492,28,Some-college,Sales,18000,0.625,1,10
27493,62,Masters,Adm-clerical,145000,0.421,3,4
27494,56,Bachelors,Prof-specialty,167000,0.192,5,5
27495,48,HS-grad,Other-service,16000,0.953,4,2
27496,19,Doctorate,Exec-managerial,198000,0.313,2,9
27497,41,Some-college,Handlers-cleaners,15000,0.142,3,3
27500,22,HS-grad,Craft-repair,17000,0.627,5,6
27501,40,HS-grad,Other-service,23000,0.124,1,1
27502,23,Some-college,Prof-specialty,17000,0.973,4,8
27503,70,Bachelors,Exec-managerial,181000,0.625,2,6
27505,67,Doctorate,Exec-managerial,144000,0.421,3,1
27507,45,Some-college,Prof-specialty,16500,0.516,1,8
27508,61,Bachelors,Other-service,176000,0.351,5,3
27509,54,Doctorate,Exec-managerial,196000,0.238,4,9
27510,68,Masters,Prof-specialty,157000,0.671,3,6
27511,27,Some-college,Prof-specialty,18791,0.995,5,8
27512,56,Doctorate,Exec-managerial,172211,0.123,4,7
27513,74,Masters,Admin-clerical,154221,0.001,1,2
27514,40,HS-grad,Other-service,18591,0.988,3,9
27516,63,HS-grad,Prof-specialty,18211,0.428,3,4
27518,30,HS-grad,Adm-clerical,15611,0.589,1,9
27519,72,Bachelors,Other-service,15791,0.998,4,3
27520,61,Some-college,Prof-specialty,15311,0.118,2,5
27521,27,HS-grad,Other-service,156000,0.111,4,3
27522,64,Doctorate,Exec-managerial,193000,0.995,5,6
27523,52,Masters,Prof-specialty,166000,0.428,2,2
27525,36,HS-grad,Handlers-cleaners,178000,0.813,5,9
27526,70,HS-grad,Other-service,195000,0.275,1,6
27527,58,HS-grad,Exec-managerial,164000,0.531,3,9
27528,53,Some-college,Prof-specialty,170000,0.982,1,1
27529,61,HS-grad,Adm-clerical,157000,0.528,3,6
27530,49,Masters,Other-service,182000,0.439,5,5
27541,42,HS-grad,Other-service,17156,0.017,3,6
27542,38,Bachelors,Prof-specialty,17751,0.292,2,5
27543,47,Masters,Exec-managerial,18811,0.999,4,10
27544,74,Doctorate,Adm-clerical,19813,0.124,4,3
27545,26,Some-college,Handlers-cleaners,16491,0.853,3,9
27546,61,HS-grad,Other-service,17191,0.509,1,10
27547,41,Some-college,Sales,17349,0.176,5,7
27548,65,Bachelors,Prof-specialty,19811,0.531,3,3
27549,51,Doctorate,Exec-managerial,19415,0.946,1,4
27550,56,HS-grad,Adm-clerical,18391,0.219,4,6
27571,35,HS-grad,Other-service,21000,0.0,2,5
27572,66,Doctorate,Prof-specialty,120000,0.0,5,5
27574,49,HS-grad,Adm-clerical,15500,0.0,3,4
27575,68,Masters,Prof-specialty,190000,0.0,5,8
27577,83,HS-grad,Adm-clerical,108000,0.0,3,2
27579,47,Bachelors,Other-service,18500,0.0,2,5
27580,77,Masters,Prof-specialty,175000,0.0,1,5
27601,52,HS-grad,Other-service,18500,0.151,3,8
27602,76,Doctorate,Prof-specialty,168000,0.999,1,9
27603,69,Bachelors,Sales,175000,0.509,5,3
27604,48,HS-grad,Adm-clerical,197000,0.105,4,6
27605,84,Some-college,Other-service,184000,0.492,2,8
27606,58,Masters,Exec-managerial,173000,0.926,3,7
27607,61,HS-grad,Handlers-cleaners,186000,0.191,1,9
27608,27,Some-college,Other-service,151000,0.842,4,2
27609,85,Doctorate,Prof-specialty,191000,0.459,3,5
27610,42,HS-grad,Other-service,194000,0.117,5,1
27611,59,Some-college,Other-service,18455,0.108,1,8
27612,21,HS-grad,Adm-clerical,19935,0.987,3,3
27613,73,Masters,Prof-specialty,158235,0.349,4,5
27614,53,Bachelors,Exec-managerial,143995,0.523,5,10
27616,45,HS-grad,Other-service,18970,0.182,1,3
27617,41,Doctorate,Sales,188425,0.761,2,4
27618,35,Some-college,Exec-managerial,181755,0.459,5,9
27619,65,Bachelors,Adm-clerical,166555,0.216,2,1
27620,29,HS-grad,Prof-specialty,162495,0.631,3,6
27621,20,HS-grad,Other-service,50000,0.0,2,7
27622,62,Some-college,Exec-managerial,175000,0.0,3,6
27624,52,Bachelors,Other-service,180000,0.8,5,9
27625,29,Doctorate,Adm-clerical,100000,0.9,2,8
27626,64,HS-grad,Prof-specialty,170000,0.3,4,3
27627,25,Some-college,Exec-managerial,150000,0.5,3,7
27628,48,HS-grad,Other-service,155000,0.1,1,4
27629,56,Doctorate,Other-service,190000,0.6,4,6
27630,31,Bachelors,Prof-specialty,185000,0.4,3,8
27651,25,HS-grad,Adm-clerical,17000,0.234,1,8
27652,43,Some-college,Prof-specialty,192000,0.928,5,7
27653,72,Doctorate,Exec-managerial,177000,0.142,4,6
27654,59,Masters,Sales,188000,0.625,1,2
27655,29,Bachelors,Other-service,179000,0.875,2,8
27656,84,HS-grad,Craft-repair,196000,0.109,4,5
27657,67,Some-college,Handlers-cleaners,183000,0.453,3,1
27658,51,Bachelors,Exec-managerial,165000,0.631,5,10
27659,85,Doctorate,Tech-support,181000,0.234,2,4
27660,56,Some-college,Adm-clerical,173000,0.978,1,6
27662,75,HS-grad,Other-service,170000,0.985,3,5
27664,46,Some-college,Exec-managerial,194000,0.419,4,9
27665,28,Masters,Handlers-cleaners,179000,0.895,4,6
27666,85,HS-grad,Sales,180000,0.492,3,2
27667,59,Bachelors,Tech-support,171000,0.118,1,9
27668,68,Masters,Craft-repair,162000,0.761,2,3
27669,71,Doctorate,Prof-specialty,175000,0.035,1,6
27670,63,Bachelors,Adm-clerical,190000,0.428,2,8
27681,25,HS-grad,Adm-clerical,16500,0.145,3,4
27682,56,Masters,Prof-specialty,177000,0.913,5,6
27683,65,Doctorate,Exec-managerial,192000,0.421,4,7
