id,age,education,occupation,income,mobility,health,life_quality
8358,90,Some-college,Adm-clerical,200000,0.000,4,10
8359,18,HS-grad,Exec-managerial,15000,0.000,4,1
8360,56,Doctorate,Tech-support,200000,0.073,3,10
8362,18,Doctorate,Prof-specialty,163851,1.000,1,7
8363,90,Some-college,Adm-clerical,130735,0.000,5,10
8364,90,Some-college,Other-service,200000,0.591,1,10
8365,18,Bachelors,Exec-managerial,141942,1.000,1,1
8366,68,HS-grad,Sales,96312,1.000,1,10
8367,90,Doctorate,Exec-managerial,15000,0.000,1,9
8368,54,HS-grad,Adm-clerical,200000,0.000,5,10
8369,90,Bachelors,Sales,200000,0.821,5,10
8370,90,Masters,Prof-specialty,15000,0.000,1,4
8381,21,Masters,Exec-managerial,15000,1.000,1,5
8382,90,HS-grad,Adm-clerical,15000,0.000,5,10
8384,18,Bachelors,Prof-specialty,15000,1.000,2,1
8385,90,Doctorate,Handlers-cleaners,19305,0.629,1,3
8387,60,Some-college,Tech-support,133143,1.000,5,10
8388,18,HS-grad,Adm-clerical,15000,0.000,1,10
8389,90,Masters,Prof-specialty,200000,0.000,5,9
8390,18,Doctorate,Exec-managerial,15000,0.000,1,9
8401,90,HS-grad,Adm-clerical,200000,0.000,5,1
8402,27,Masters,Prof-specialty,200000,1.000,1,10
8403,18,HS-grad,Handlers-cleaners,15000,0.652,4,10
8404,90,Doctorate,Exec-managerial,15000,0.191,1,1
8405,84,Some-college,Other-service,15000,0.000,1,1
8406,18,Bachelors,Prof-specialty,15000,1.000,1,1
8407,25,HS-grad,Craft-repair,48021,1.000,5,1
8408,18,HS-grad,Other-service,15000,1.000,1,10
8409,18,Bachelors,Adm-clerical,15000,1.000,5,3
8410,18,Doctorate,Exec-managerial,58734,1.000,1,10
8411,18,Some-college,Prof-specialty,15000,0.000,5,10
8412,90,Doctorate,Exec-managerial,15000,0.000,1,1
8413,90,Bachelors,Other-service,15000,1.000,5,1
8414,40,HS-grad,Handlers-cleaners,200000,0.000,5,2
8415,90,Some-college,Prof-specialty,15000,0.523,2,1
8416,90,HS-grad,Other-service,102489,1.000,1,1
8418,90,HS-grad,Other-service,43291,1.000,1,1
8419,18,Masters,Exec-managerial,200000,1.000,1,1
8420,90,Some-college,Adm-clerical,15000,0.000,5,1
8441,90,Doctorate,Prof-specialty,200000,0.000,5,10
8442,90,Masters,Exec-managerial,200000,0.000,5,1
8443,18,Some-college,Sales,15000,1.000,1,3
8444,18,HS-grad,Adm-clerical,91982,0.000,4,10
8445,18,HS-grad,Handlers-cleaners,15000,0.000,5,10
8447,90,Bachelors,Exec-managerial,15000,1.000,1,1
8448,64,Some-college,Other-service,15000,0.000,1,6
8449,60,HS-grad,Adm-clerical,200000,0.000,5,9
8450,18,Bachelors,Exec-managerial,200000,1.000,1,1
8461,64,Doctorate,Adm-clerical,15000,0.000,5,10
8462,18,HS-grad,Exec-managerial,15000,0.000,4,1
8463,90,Some-college,Mach-op-inspct,15000,1.000,1,1
8464,18,HS-grad,Prof-specialty,15000,0.000,5,8
8465,90,Bachelors,Other-service,42432,0.000,5,1
8466,90,Bachelors,Handlers-cleaners,162410,0.000,5,9
8467,18,Doctorate,Other-service,200000,0.921,3,1
8468,90,Masters,Prof-specialty,200000,0.892,1,8
8469,18,Some-college,Exec-managerial,190965,0.000,1,1
8470,90,Bachelors,Adm-clerical,134030,0.000,2,1
8501,72,HS-grad,Other-service,200000,0.000,1,3
8503,51,HS-grad,Adm-clerical,200000,0.000,1,9
8504,90,Bachelors,Prof-specialty,15000,0.000,5,10
8505,18,Doctorate,Other-service,15000,1.000,1,1
8506,18,Some-college,Handlers-cleaners,15000,1.000,1,10
8508,18,HS-grad,Machine-op-inspct,193423,1.000,1,1
8509,18,Some-college,Exec-managerial,200000,0.000,5,1
8510,18,HS-grad,Other-service,47853,1.000,3,7
8511,90,Some-college,Adm-clerical,15000,1.000,5,10
8512,19,HS-grad,Prof-specialty,200000,0.000,2,1
8514,20,HS-grad,Other-service,200000,1.000,5,1
8516,72,Some-college,Exec-managerial,15000,0.259,1,8
8517,30,HS-grad,Other-service,15000,0.000,5,10
8518,73,Bachelors,Other-service,15000,0.396,5,10
8519,18,Doctorate,Prof-specialty,15000,0.401,5,1
8520,90,Some-college,Adm-clerical,15000,0.000,4,10
8521,18,HS-grad,Adm-clerical,200000,1.000,5,10
8522,90,Bachelors,Exec-managerial,200000,1.000,4,1
8523,71,Doctorate,Other-service,200000,0.000,1,1
8525,44,HS-grad,Adm-clerical,200000,1.000,1,10
8526,54,Some-college,Prof-specialty,200000,1.000,5,1
8527,90,Masters,Exec-managerial,200000,0.000,1,10
8528,90,Bachelors,Adm-clerical,15000,1.000,1,4
8529,18,Doctorate,Craft-repair,200000,1.000,5,1
8531,18,HS-grad,Prof-specialty,200000,0.000,5,10
8533,90,Bachelors,Adm-clerical,15000,1.000,4,2
8534,90,Masters,Sales,15000,0.221,1,10
8535,18,Doctorate,Other-service,15000,0.988,1,2
8536,35,HS-grad,Prof-specialty,200000,0.572,5,1
8538,83,Bachelors,Exec-managerial,122697,0.000,2,10
8539,42,HS-grad,Craft-repair,15000,0.000,5,1
8540,54,Masters,Other-service,200000,0.262,1,1
8541,18,HS-grad,Adm-clerical,15000,0.000,5,10
8542,56,Doctorate,Prof-specialty,15000,0.000,5,7
8543,18,Some-college,Other-service,200000,1.000,5,10
8544,90,Bachelors,Exec-managerial,161727,1.000,1,10
8545,18,HS-grad,Handlers-cleaners,15000,1.000,5,4
8546,18,Some-college,Other-service,200000,1.000,1,7
8547,18,Bachelors,Exec-managerial,15000,0.000,5,4
8548,18,Masters,Adm-clerical,200000,0.000,5,1
8549,90,Doctorate,Prof-specialty,47009,1.000,2,1
8562,90,Some-college,Prof-specialty,15000,1.000,5,1
8563,56,Bachelors,Handlers-cleaners,197081,0.000,5,1
8564,90,Doctorate,Exec-managerial,154295,0.000,5,5
8565,18,Masters,Other-service,15000,0.000,5,10
8566,90,HS-grad,Other-service,15000,0.695,1,1
8567,18,Some-college,Other-service,49386,1.000,1,1
8568,18,Bachelors,Adm-clerical,200000,0.000,1,1
8569,18,Doctorate,Prof-specialty,15000,0.000,5,1
8570,90,HS-grad,Adm-clerical,200000,0.000,1,1
8571,90,HS-grad,Other-service,200000,0.000,1,1
8572,90,Bachelors,Exec-managerial,200000,1.000,1,8
8573,90,Doctorate,Prof-specialty,103756,0.000,1,10
8574,18,Some-college,Handlers-cleaners,15000,1.000,5,10
8575,20,Masters,Adm-clerical,200000,1.000,1,1
8576,90,HS-grad,Tech-support,200000,0.000,1,10
8577,90,Some-college,Sales,86243,1.000,1,10
8578,85,Bachelors,Exec-managerial,171656,0.000,1,10
8579,18,Doctorate,Prof-specialty,107808,0.000,1,10
8580,18,HS-grad,Other-service,200000,0.000,3,1
8591,31,Some-college,Other-service,200000,0.000,5,1
8592,18,HS-grad,Prof-specialty,200000,1.000,2,10
8593,18,Bachelors,Exec-managerial,167910,0.815,1,10
8595,71,Some-college,Machine-op-inspct,15000,1.000,5,10
8597,18,HS-grad,Sales,15000,0.319,5,1
8598,18,Some-college,Tech-support,26765,1.000,5,1
8599,18,Doctorate,Other-service,200000,1.000,5,10
8600,90,HS-grad,Exec-managerial,15000,0.147,5,1
8601,18,HS-grad,Other-service,200000,0.000,1,1
8602,90,Some-college,Handlers-cleaners,200000,0.000,1,1
8604,90,Bachelors,Sales,15000,0.127,5,1
8607,79,Masters,Other-service,200000,0.993,1,10
8608,90,Bachelors,Handlers-cleaners,200000,1.000,5,1
8609,90,Doctorate,Exec-managerial,15000,0.266,5,1
8610,90,HS-grad,Prof-specialty,200000,0.826,1,10
8621,90,HS-grad,Sales,15000,1.000,1,1
8622,18,Doctorate,Exec-managerial,200000,1.000,1,1
8624,18,Bachelors,Prof-specialty,15000,0.000,5,10
8626,90,Bachelors,Other-service,200000,0.000,1,1
8627,90,Masters,Machine-op-inspct,31206,1.000,5,10
8628,90,Bachelors,Adm-clerical,15000,0.038,1,5
8629,18,Doctorate,Craft-repair,200000,1.000,5,10
8630,90,HS-grad,Exec-managerial,91911,0.000,5,10
8631,90,Some-college,Other-service,97225,0.023,1,9
8633,90,Masters,Prof-specialty,54213,1.000,5,1
8635,18,Bachelors,Exec-managerial,15000,0.000,1,10
8636,90,HS-grad,Adm-clerical,200000,1.000,1,7
8637,18,Some-college,Other-service,180614,0.508,5,3
8638,18,Bachelors,Prof-specialty,15000,0.305,1,5
8639,90,Doctorate,Exec-managerial,200000,1.000,1,9
8640,18,Masters,Prof-specialty,15000,0.181,1,1
8641,18,HS-grad,Adm-clerical,200000,1.000,5,1
8642,90,Some-college,Prof-specialty,200000,0.029,1,10
8643,18,Doctorate,Exec-managerial,15000,1.000,1,10
8644,90,Masters,Handlers-cleaners,200000,0.546,1,10
8645,90,HS-grad,Other-service,15000,1.000,2,10
8646,90,Some-college,Sales,200000,0.000,5,10
8647,51,Bachelors,Adm-clerical,15000,0.911,1,1
8648,90,HS-grad,Tech-support,15000,0.495,1,2
8649,90,Masters,Exec-managerial,200000,0.369,1,1
8650,18,Doctorate,Craft-repair,113516,0.000,1,10
8651,90,HS-grad,Other-service,15000,0.000,5,10
8652,90,Doctorate,Prof-specialty,15000,0.000,5,1
8653,32,Bachelors,Exec-managerial,188510,0.000,1,1
8654,18,Some-college,Admin-clerical,200000,0.000,1,1
8655,18,Bachelors,Prof-specialty,200000,0.000,4,10
8657,22,HS-grad,Handlers-cleaners,15000,1.000,1,10
8658,18,Bachelors,Sales,15000,1.000,5,1
8659,18,Doctorate,Exec-managerial,15000,1.000,4,10
8660,67,Some-college,Other-service,87355,1.000,1,1
8661,90,HS-grad,Other-service,200000,0.966,1,10
8662,18,Bachelors,Exec-managerial,200000,1.000,4,1
8663,90,Doctorate,Prof-specialty,54395,0.000,1,1
8664,56,Some-college,Other-service,89099,0.000,1,9
8665,54,HS-grad,Adm-clerical,15000,0.000,5,10
8666,90,Masters,Craft-repair,15000,0.221,5,10
8667,90,HS-grad,Tech-support,15000,1.000,1,1
8668,90,Some-college,Sales,200000,0.180,5,2
8669,90,Doctorate,Exec-managerial,195039,1.000,5,1
8670,90,HS-grad,Other-service,15000,0.000,1,10
8701,90,Some-college,Prof-specialty,15000,0.000,1,10
8702,18,HS-grad,Other-service,15000,1.000,1,10
8703,90,HS-grad,Sales,200000,1.000,1,1
8705,18,HS-grad,Handlers-cleaners,15000,1.000,5,1
8706,90,Some-college,Prof-specialty,200000,1.000,5,1
8708,18,HS-grad,Craft-repair,181525,1.000,2,10
8709,18,Masters,Exec-managerial,200000,1.000,4,6
8710,90,Doctorate,Prof-specialty,174013,1.000,5,1
8721,18,HS-grad,Other-service,15000,1.000,1,9
8722,18,Some-college,Handlers-cleaners,200000,0.512,5,10
8724,18,Doctorate,Exec-managerial,15000,1.000,4,10
8725,18,HS-grad,Sales,200000,1.000,5,1
8726,22,Some-college,Machine-op-inspct,80743,0.544,2,10
8727,90,Bachelors,Other-service,15000,1.000,5,1
8728,90,Some-college,Adm-clerical,15000,1.000,5,10
8729,90,Masters,Prof-specialty,200000,1.000,1,10
8731,33,Doctorate,Prof-specialty,200000,1.000,5,2
8732,18,Some-college,Adm-clerical,200000,0.465,4,10
8733,90,Masters,Exec-managerial,200000,1.000,5,1
8734,90,HS-grad,Sales,15000,0.000,1,10
8735,90,Doctorate,Exec-managerial,15000,0.106,5,1
8736,18,Some-college,Adm-clerical,158722,1.000,5,10
8737,90,HS-grad,Prof-specialty,200000,0.000,3,3
8738,18,Bachelors,Other-service,200000,0.000,5,10
8739,90,Some-college,Exec-managerial,15000,1.000,5,10
8741,90,Bachelors,Prof-specialty,200000,1.000,5,1
8743,59,HS-grad,Other-service,15000,0.208,5,7
8744,18,Masters,Exec-managerial,15000,0.083,4,1
8745,18,Some-college,Prof-specialty,15000,0.000,5,1
8746,90,Bachelors,Exec-managerial,159727,0.331,3,10
8747,18,Doctorate,Prof-specialty,15000,0.000,1,10
8748,45,HS-grad,Handlers-cleaners,15000,0.000,2,1
8749,49,Some-college,Other-service,21363,0.000,1,10
8750,18,Bachelors,Adm-clerical,15000,0.000,1,4
8751,90,HS-grad,Adm-clerical,15000,0.000,1,1
8752,18,Some-college,Exec-managerial,15000,0.000,1,10
8753,18,Doctorate,Mechanic-instrument,200000,0.000,5,1
8754,90,HS-grad,Handlers-cleaners,200000,0.466,5,8
8755,78,Some-college,Sales,15000,0.000,1,1
8756,18,Masters,Adm-clerical,200000,0.248,3,10
8757,18,Bachelors,Exec-managerial,15000,0.036,5,10
8758,77,Some-college,Other-service,15000,0.000,2,1
8759,18,HS-grad,Prof-specialty,200000,0.000,5,1
8760,29,Doctorate,Exec-managerial,200000,0.000,4,10
8771,40,Some-college,Exec-managerial,15000,1.000,1,1
8773,90,Masters,Prof-specialty,15000,0.000,1,10
8774,18,Doctorate,Adm-clerical,200000,0.886,1,10
8775,90,Some-college,Other-service,200000,0.000,3,1
8776,47,HS-grad,Sales,200000,1.000,5,1
8777,90,HS-grad,Exec-managerial,15000,0.688,2,9
8778,18,Masters,Prof-specialty,15000,0.000,5,10
8779,18,Doctorate,Exec-managerial,200000,1.000,1,1
8780,90,HS-grad,Adm-clerical,15000,0.000,5,1
8781,90,HS-grad,Prof-specialty,200000,0.000,1,1
8782,34,Bachelors,Exec-managerial,200000,1.000,1,9
8783,18,Doctorate,Prof-specialty,200000,1.000,4,3
8784,18,Some-college,Handlers-cleaners,102015,0.000,5,10
8785,18,HS-grad,Other-service,15000,1.000,1,1
8786,18,Masters,Sales,200000,0.788,2,4
8787,18,Bachelors,Craft-repair,15000,0.000,5,10
8788,90,HS-grad,Adm-clerical,116736,0.000,1,1
8789,90,Doctorate,Exec-managerial,49539,1.000,3,2
8790,18,Masters,Tech-support,15000,1.000,1,1
8791,90,HS-grad,Other-service,200000,1.000,1,10
8792,90,Doctorate,Prof-specialty,200000,1.000,5,1
8794,75,Masters,Adm-clerical,15000,1.000,1,1
8795,18,Some-college,Sales,200000,1.000,4,1
8796,63,HS-grad,Handlers-cleaners,200000,0.000,5,1
8797,90,Bachelors,Prof-specialty,109266,1.000,1,1
8798,90,Doctorate,Adm-clerical,15000,0.000,2,1
8799,90,HS-grad,Exec-managerial,185358,1.000,2,3
8800,90,Masters,Other-service,15000,0.000,1,1
8801,46,HS-grad,Prof-specialty,15000,0.000,5,1
8802,69,Masters,Sales,15000,0.000,3,10
8803,18,Some-college,Adm-clerical,15000,1.000,1,10
8804,90,Bachelors,Exec-managerial,15000,0.349,2,1
8805,90,Doctorate,Exec-managerial,15000,0.702,1,10
8806,90,Some-college,Other-service,15000,0.390,5,1
8807,42,HS-grad,Sales,15000,0.549,1,1
8808,18,Some-college,Other-service,15000,0.869,5,1
8809,90,HS-grad,Prof-specialty,200000,1.000,5,10
8810,90,Some-college,Prof-specialty,15000,1.000,2,1
8812,90,Masters,Exec-managerial,15000,0.360,1,10
8813,29,Some-college,Adm-clerical,15000,0.000,5,10
8814,73,Doctorate,Prof-specialty,200000,1.000,1,10
8815,90,Bachelors,Exec-managerial,116308,0.000,1,1
8816,18,HS-grad,Handlers-cleaners,200000,1.000,1,1
8817,27,Some-college,Other-service,15000,1.000,1,3
8818,90,Masters,Prof-specialty,15000,0.724,1,1
8820,18,Doctorate,Adm-clerical,15000,0.399,1,1
8821,18,HS-grad,Prof-specialty,129125,0.000,5,10
8822,18,Masters,Exec-managerial,15000,1.000,2,2
8823,18,Some-college,Handlers-cleaners,101897,1.000,1,1
8824,90,Bachelors,Adm-clerical,68273,1.000,5,1
8825,18,HS-grad,Other-service,15000,0.979,2,1
8826,89,Doctorate,Prof-specialty,200000,0.000,1,10
8827,62,HS-grad,Other-service,15000,0.051,1,1
8828,18,Bachelors,Sales,173483,0.000,1,1
8829,18,Some-college,Craft-repair,15000,0.917,5,1
8830,90,Bachelors,Exec-managerial,67402,1.000,1,10
8831,18,Bachelors,Exec-managerial,168368,1.000,1,1
8833,18,Masters,Adm-clerical,151837,1.000,5,1
8836,90,Bachelors,Prof-specialty,200000,0.000,1,10
8837,31,Doctorate,Adm-clerical,200000,0.616,1,1
8838,18,HS-grad,Other-service,200000,1.000,5,10
8839,18,Some-college,Sales,15000,0.578,2,1
8840,59,Masters,Exec-managerial,200000,0.000,5,1
8851,90,HS-grad,Exec-managerial,187701,0.000,1,1
8852,18,Some-college,Prof-specialty,200000,0.000,1,10
8853,90,Bachelors,Adm-clerical,15000,0.000,1,1
8854,43,Doctorate,Handlers-cleaners,15000,0.000,5,9
8855,90,Masters,Other-service,65363,0.000,5,10
8856,90,HS-grad,Exec-managerial,38045,0.000,5,10
8857,69,Some-college,Prof-specialty,200000,1.000,5,1
8858,18,Some-college,Other-service,15000,0.000,5,10
8859,18,Bachelors,Machine-op-inspct,22119,0.577,4,10
8860,90,HS-grad,Exec-managerial,15000,1.000,1,1
8881,90,HS-grad,Adm-clerical,15000,0.000,1,10
8882,18,Doctorate,Prof-specialty,46900,1.000,1,1
8883,18,Masters,Exec-managerial,200000,0.000,5,10
8884,18,HS-grad,Other-service,200000,1.000,1,1
8885,90,Bachelors,Exec-managerial,15000,0.000,5,1
8886,90,Some-college,Adm-clerical,15000,0.000,5,10
8887,40,Bachelors,Prof-specialty,15000,1.000,4,1
8888,90,HS-grad,Other-service,200000,1.000,1,10
8889,18,Masters,Exec-managerial,200000,0.000,5,10
8921,90,HS-grad,Adm-clerical,200000,0.977,5,10
8922,18,Some-college,Sales,200000,1.000,5,2
8923,90,Bachelors,Exec-managerial,111006,1.000,1,1
8924,18,Doctorate,Prof-specialty,15000,1.000,4,1
8925,79,Masters,Adm-clerical,15000,1.000,5,10
8926,90,HS-grad,Exec-managerial,200000,0.000,1,9
8927,18,Bachelors,Prof-specialty,15000,1.000,5,10
8928,18,Some-college,Sales,88608,0.000,2,1
8929,90,Doctorate,Other-service,200000,0.326,1,5
8930,18,HS-grad,Handlers-cleaners,200000,1.000,1,3
8941,90,HS-grad,Adm-clerical,15000,0.000,1,1
8943,90,Bachelors,Prof-specialty,200000,1.000,1,9
8944,90,Doctorate,Adm-clerical,169826,0.000,5,10
8945,18,Masters,Handlers-cleaners,15000,0.000,2,9
8946,59,Some-college,Other-service,200000,0.000,4,1
8947,90,Bachelors,Exec-managerial,15000,1.000,5,1
8948,18,HS-grad,Adm-clerical,15000,1.000,5,9
8949,70,Some-college,Exec-managerial,16071,0.259,5,6
8950,90,Masters,Prof-specialty,15000,1.000,5,10
8951,90,HS-grad,Craft-repair,169388,0.846,1,10
8952,18,Masters,Prof-specialty,200000,1.000,2,10
8953,18,Bachelors,Adm-clerical,15000,1.000,5,10
8954,82,Doctorate,Exec-managerial,200000,0.000,1,1
8955,90,Some-college,Handlers-cleaners,200000,0.000,1,10
8956,90,Bachelors,Other-service,15000,0.000,1,9
8957,18,HS-grad,Other-service,78435,1.000,3,1
8958,18,Doctorate,Sales,168102,0.561,5,1
8959,90,HS-grad,Mechanic-and-repair,15000,1.000,5,10
8960,89,Some-college,Adm-clerical,200000,1.000,1,10
8961,18,HS-grad,Exec-managerial,200000,1.000,1,1
8962,90,Masters,Craft-repair,200000,1.000,4,10
8963,90,Some-college,Sales,200000,0.000,5,4
8964,90,Doctorate,Prof-specialty,197317,1.000,1,10
8966,90,Bachelors,Other-service,200000,0.000,5,3
8967,18,Some-college,Exec-managerial,15000,0.825,1,10
8968,39,Doctorate,Prof-specialty,200000,0.000,1,10
8969,90,Bachelors,Exec-managerial,15000,0.562,1,1
8970,67,HS-grad,Other-service,200000,0.196,1,10
8971,18,HS-grad,Adm-clerical,200000,0.424,1,9
8972,18,Some-college,Prof-specialty,15000,0.000,5,1
8973,90,Masters,Exec-managerial,200000,0.573,5,1
8974,90,Doctorate,Other-service,200000,1.000,5,4
8975,47,HS-grad,Handlers-cleaners,200000,0.630,2,1
8976,90,Some-college,Tech-support,200000,0.000,5,1
8977,89,Bachelors,Exec-managerial,111105,0.181,1,10
8978,18,Masters,Adm-clerical,15000,1.000,3,10
8979,90,HS-grad,Other-service,200000,0.000,5,10
8980,33,Doctorate,Exec-managerial,200000,0.000,1,9
8981,18,Doctorate,Prof-specialty,200000,1.000,5,10
8982,90,HS-grad,Adm-clerical,15000,0.000,2,10
8983,90,Some-college,Handlers-cleaners,200000,0.268,5,1
8984,18,Masters,Exec-managerial,200000,1.000,1,8
8986,90,Bachelors,Prof-specialty,85112,0.000,1,3
8987,18,Doctorate,Exec-managerial,15000,0.585,1,8
8988,75,Some-college,Adm-clerical,88721,1.000,1,10
8989,90,Bachelors,Exec-managerial,67745,0.000,1,1
8991,90,HS-grad,Adm-clerical,191591,0.000,1,10
8992,90,Bachelors,Prof-specialty,98691,0.907,1,10
8993,90,HS-grad,Handlers-cleaners,15000,0.706,5,10
8995,18,Some-college,Other-service,15000,0.398,5,6
8996,90,Masters,Adm-clerical,15000,0.436,5,10
8997,39,HS-grad,Adm-clerical,200000,0.589,1,1
8998,90,HS-grad,Other-service,88518,1.000,2,1
8999,90,Bachelors,Other-service,15000,1.000,5,1
9000,90,Doctorate,Exec-managerial,15000,1.000,5,10
9012,90,Some-college,Adm-clerical,15000,1.000,5,10
9013,18,HS-grad,Exec-managerial,200000,0.000,5,1
9015,18,Masters,Handlers-cleaners,15000,1.000,1,1
9016,18,Doctorate,Exec-managerial,15000,1.000,1,1
9017,72,HS-grad,Other-service,15000,0.000,3,1
9018,90,Some-college,Adm-clerical,118811,1.000,1,1
9019,90,Masters,Prof-specialty,200000,0.000,1,8
9021,90,HS-grad,Adm-clerical,101229,0.000,4,10
9022,90,Doctorate,Prof-specialty,200000,0.367,5,1
9023,90,HS-grad,Handlers-cleaners,15000,1.000,1,1
9025,18,Some-college,Exec-managerial,200000,0.398,5,10
9026,90,Masters,Adm-clerical,162838,1.000,4,1
9027,18,Bachelors,Sales,15000,0.000,5,10
9028,90,Doctorate,Other-service,15000,0.000,2,1
9029,82,Masters,Craft-repair,200000,0.000,1,10
9041,83,HS-grad,Craft-repair,15000,1.000,5,4
9042,18,Some-college,Prof-specialty,15000,0.971,5,10
9045,18,HS-grad,Adm-clerical,49111,0.000,5,1
9046,90,Masters,Other-service,15000,0.000,1,10
9047,90,Some-college,Exec-managerial,83305,0.000,1,1
9048,90,Bachelors,Prof-specialty,15000,0.019,5,10
9049,90,Doctorate,Sales,15000,1.000,1,9
9050,90,HS-grad,Other-service,15000,1.000,5,1
9051,90,HS-grad,Adm-clerical,15000,0.399,5,1
9052,18,Masters,Exec-managerial,200000,0.385,5,8
9053,18,Some-college,Handlers-cleaners,15000,0.000,2,1
9054,18,Doctorate,Prof-specialty,200000,0.164,5,1
9055,90,Bachelors,Machine-op-inspct,15000,1.000,1,1
9056,18,HS-grad,Other-service,15000,1.000,1,4
9058,18,HS-grad,Other-service,134194,1.000,5,10
9059,18,Masters,Exec-managerial,200000,0.000,4,10
9060,18,Doctorate,Exec-managerial,51067,0.903,5,3
9063,90,Masters,Prof-specialty,200000,1.000,4,1
9064,18,Bachelors,Handlers-cleaners,200000,0.000,5,10
9065,18,Doctorate,Other-service,200000,1.000,4,1
9066,18,HS-grad,Adm-clerical,27322,0.000,2,1
9068,90,Bachelors,Exec-managerial,200000,1.000,1,1
9069,18,Doctorate,Prof-specialty,200000,0.000,4,1
9070,90,Masters,Other-service,15000,1.000,3,1
9091,18,HS-grad,Other-service,15000,0.000,2,1
9092,90,Some-college,Exec-managerial,15000,1.000,5,1
9093,90,Doctorate,Machine-op-inspct,200000,1.000,1,1
9094,90,Masters,Prof-specialty,15000,1.000,1,1
9096,18,HS-grad,Adm-clerical,200000,0.076,1,1
9097,27,Some-college,Tech-support,190030,0.000,5,10
9098,51,Doctorate,Exec-managerial,200000,1.000,1,1
9099,18,Some-college,Prof-specialty,200000,0.457,5,10
9100,18,HS-grad,Craft-repair,139682,0.000,5,2
9111,38,Some-college,Adm-clerical,73233,0.000,1,5
9112,90,HS-grad,Prof-specialty,136518,0.000,4,1
9113,90,Bachelors,Sales,200000,1.000,5,1
9114,18,Some-college,Exec-managerial,15000,1.000,1,1
9115,18,HS-grad,Handlers-cleaners,200000,0.033,1,10
9116,18,Doctorate,Exec-managerial,15000,0.000,5,10
9117,90,HS-grad,Machine-op-inspct,15000,0.000,5,10
9118,90,Bachelors,Prof-specialty,58717,1.000,1,1
9119,90,HS-grad,Other-service,104605,0.000,5,1
9120,90,Some-college,Admin-clerical,29070,0.000,2,10
9131,90,HS-grad,Adm-clerical,15000,1.000,1,3
9132,18,Bachelors,Prof-specialty,200000,0.008,3,10
9133,18,Doctorate,Exec-managerial,200000,1.000,1,10
9134,90,Masters,Handlers-cleaners,15000,1.000,1,1
9135,18,Some-college,Adm-clerical,147443,0.009,4,10
9136,90,HS-grad,Other-service,200000,0.000,5,1
9137,18,Some-college,Other-service,200000,1.000,5,10
9138,18,HS-grad,Other-service,15000,0.527,1,10
9139,18,Bachelors,Other-service,15000,1.000,1,10
9140,90,HS-grad,Sales,200000,1.000,1,5
9161,18,Some-college,Craft-repair,173039,0.997,5,10
9162,18,Bachelors,Prof-specialty,15654,0.000,1,10
9163,18,HS-grad,Handlers-cleaners,15000,1.000,5,10
9165,90,Doctorate,Exec-managerial,111761,0.195,1,10
9167,18,Bachelors,Other-service,200000,0.051,5,3
9168,90,HS-grad,Prof-specialty,15000,0.000,1,1
9169,52,Masters,Adm-clerical,200000,1.000,5,6
9170,18,Doctorate,Sales,200000,1.000,1,8
9171,18,HS-grad,Adm-clerical,15000,1.000,1,10
9172,90,Some-college,Prof-specialty,200000,0.000,1,10
9173,90,Bachelors,Exec-managerial,15000,0.000,5,7
9174,18,Masters,Prof-specialty,200000,0.000,1,1
9175,18,Doctorate,Handlers-cleaners,200000,0.791,5,10
9176,52,HS-grad,Other-service,15000,1.000,5,1
9177,18,Some-college,Craft-repair,166177,0.000,5,10
9178,18,Some-college,Sales,200000,0.000,5,1
9179,90,HS-grad,Exec-managerial,99833,0.000,5,10
9180,90,Masters,Adm-clerical,32745,1.000,1,1
9192,90,Some-college,Exec-managerial,200000,1.000,5,10
9193,90,Doctorate,Prof-specialty,200000,0.757,3,1
9195,34,Bachelors,Sales,200000,0.282,1,4
9197,42,Some-college,Adm-clerical,200000,1.000,3,2
9198,90,HS-grad,Craft-repair,98113,0.524,1,1
9199,18,Doctorate,Exec-managerial,200000,0.000,5,10
9200,46,Masters,Prof-specialty,200000,0.236,1,6
9201,18,HS-grad,Adm-clerical,15000,0.000,1,1
9202,18,Some-college,Prof-specialty,200000,1.000,3,10
9203,18,HS-grad,Other-service,15000,0.165,5,10
9204,90,Bachelors,Exec-managerial,200000,0.506,2,1
9205,90,Doctorate,Handlers-cleaners,200000,0.065,1,1
9206,18,HS-grad,Other-service,200000,0.000,1,1
9207,90,HS-grad,Adm-clerical,200000,0.432,5,3
9208,90,Masters,Prof-specialty,81627,1.000,5,10
9209,84,Some-college,Sales,200000,0.000,5,6
9210,90,Bachelors,Other-service,15000,0.000,2,1
9212,18,Masters,Exec-managerial,157201,1.000,1,1
9213,90,Doctorate,Prof-specialty,200000,1.000,1,1
9214,18,Some-college,Handlers-cleaners,15000,0.000,5,1
9215,90,HS-grad,Adm-clerical,15000,1.000,2,1
9216,90,Bachelors,Machine-op-inspct,200000,1.000,5,1
9217,90,Doctorate,Sales,200000,1.000,1,1
9219,18,Some-college,Other-service,200000,1.000,2,10
9220,18,Masters,Exec-managerial,38015,1.000,5,1
9221,18,HS-grad,Other-service,15000,1.000,1,1
9222,90,Doctorate,Prof-specialty,50503,1.000,5,10
9223,90,HS-grad,Sales,200000,1.000,2,10
9224,18,Bachelors,Exec-managerial,15000,0.000,5,10
9225,90,HS-grad,Adm-clerical,200000,0.000,2,10
