id,age,education,occupation,income,mobility,health,life_quality
368875,38,Some-college,Sales,175000,0.185,4,4
236188,33,Some-college,Other-service,193000,0.000,5,5
229542,44,HS-grad,Handlers-cleaners,153350,0.351,1,6
66329,92,Bachelors,Other-service,175000,0.532,3,7
298534,53,Some-college,Other-service,172800,0.083,1,6
165050,58,HS-grad,Tech-support,164191,0.941,2,2
228340,41,HS-grad,Exec-managerial,197949,0.369,5,9
88510,70,Masters,Other-service,175000,0.953,3,9
342407,67,Bachelors,Exec-managerial,198111,0.423,5,5
43055,40,Bachelors,Exec-managerial,197000,0.825,1,7
67776,78,Doctorate,Prof-specialty,194811,0.319,1,3
135858,63,Some-college,Exec-managerial,165000,0.964,4,9
250767,70,HS-grad,Sales,170000,0.509,4,6
254480,60,HS-grad,Other-service,155000,0.955,5,6
252951,27,HS-grad,Adm-clerical,18337,0.219,4,7
102671,25,HS-grad,Adm-clerical,16000,0.176,4,4
149514,65,Masters,Handlers-cleaners,186511,0.312,1,2
35160,48,Masters,Adm-clerical,198600,0.476,3,7
257976,71,HS-grad,Handlers-cleaners,156900,0.250,2,10
171182,75,Some-college,Exec-managerial,185000,0.995,4,9
294190,59,Some-college,Prof-specialty,179000,0.469,4,9
194645,59,HS-grad,Other-service,17283,0.419,2,6
36157,55,Some-college,Prof-specialty,17218,0.143,4,7
31589,55,Some-college,Other-service,18300,0.600,2,8
47725,53,Bachelors,Other-service,175000,0.627,3,4
202704,25,HS-grad,Other-service,18194,0.123,2,8
322701,55,Some-college,Prof-specialty,159300,0.528,3,8
326129,41,Doctorate,Prof-specialty,178000,0.183,1,7
103,72,Bachelors,Exec-managerial,195111,0.988,5,7
197558,31,Some-college,Adm-clerical,144000,0.175,3,9
371559,62,Doctorate,Prof-specialty,173150,0.949,4,10
286306,52,HS-grad,Handlers-cleaners,200000,0.623,3,3
89744,74,Masters,Prof-specialty,180000,0.419,2,9
222010,39,Bachelors,Prof-specialty,199200,0.395,4,9
242689,58,HS-grad,Exec-managerial,162350,0.761,5,2
330175,22,HS-grad,Other-service,173455,0.945,5,3
112377,40,HS-grad,Adm-clerical,169900,0.923,2,5
10799,46,Masters,Other-service,15679,0.938,1,9
354467,58,Doctorate,Exec-managerial,156000,0.217,3,9
193303,73,Bachelors,Exec-managerial,176400,0.019,1,3
376285,53,Masters,Craft-repair,151000,0.059,4,2
2867,42,Bachelors,Prof-specialty,199000,0.191,5,9
132666,29,HS-grad,Other-service,18000,0.563,3,9
150461,29,HS-grad,Other-service,42000,0.216,5,8
133456,63,Some-college,Exec-managerial,191000,0.118,1,9
58896,57,Doctorate,Exec-managerial,165000,0.629,5,2
300005,51,Masters,Prof-specialty,175000,0.219,1,5
69892,77,Some-college,Adm-clerical,153000,0.951,3,9
86429,46,Bachelors,Sales,19143,0.419,3,7
69487,85,Masters,Craft-repair,189000,0.998,4,2
185576,47,Masters,Other-service,155811,0.679,4,2
145837,22,HS-grad,Craft-repair,16348,0.419,4,6
306793,74,HS-grad,Exec-managerial,195000,0.112,4,4
178264,58,Bachelors,Exec-managerial,160000,0.189,2,3
44094,42,Some-college,Other-service,192000,0.913,5,9
223840,70,HS-grad,Other-service,160000,0.039,2,5
376101,50,HS-grad,Adm-clerical,18000,0.127,5,3
118792,29,Masters,Adm-clerical,180220,0.956,3,6
359313,69,Bachelors,Prof-specialty,168000,0.275,3,7
399042,74,Masters,Exec-managerial,192832,0.017,1,8
307301,82,HS-grad,Exec-managerial,175000,0.234,4,6
384209,63,HS-grad,Prof-specialty,16412,0.895,2,10
212239,34,Masters,Exec-managerial,199900,0.000,4,7
52052,68,HS-grad,Machine-op-inspct,185215,0.121,4,2
10568,29,Some-college,Other-service,173000,0.926,5,3
378080,75,HS-grad,Exec-managerial,194000,0.461,1,5
300660,31,HS-grad,Exec-managerial,182000,0.939,4,1
398824,78,Some-college,Other-service,156250,0.083,5,8
100448,29,Doctorate,Prof-specialty,198000,0.999,3,9
337612,68,Doctorate,Other-service,198000,0.925,3,7
239816,74,HS-grad,Other-service,190550,0.823,1,5
167691,59,HS-grad,Prof-specialty,100000,0.123,4,9
271808,63,Masters,Other-service,188000,0.854,2,6
320342,84,Doctorate,Prof-specialty,148000,0.911,5,9
398396,28,HS-grad,Other-service,170291,0.391,3,9
346866,63,Doctorate,Prof-specialty,197235,0.111,1,1
373460,75,HS-grad,Prof-specialty,170170,0.117,3,1
185801,32,HS-grad,Adm-clerical,19200,0.113,2,8
313318,67,Some-college,Prof-specialty,180004,0.859,4,5
379168,36,Some-college,Prof-specialty,178667,0.955,5,5
18907,76,Some-college,Handlers-cleaners,143000,0.451,3,3
330661,65,HS-grad,Craft-repair,24000,0.111,4,4
116397,63,Some-college,Sales,152975,0.761,3,7
110233,19,HS-grad,Other-service,16512,0.000,3,2
388307,68,Doctorate,Prof-specialty,200000,0.182,4,9
193721,24,Doctorate,Adm-clerical,196900,0.155,4,9
233164,74,HS-grad,Exec-managerial,19051,0.994,2,5
282064,29,HS-grad,Prof-specialty,15711,0.511,3,3
108084,52,Bachelors,Prof-specialty,162000,0.292,4,4
99310,19,HS-grad,Sales,158191,0.951,4,8
374698,69,HS-grad,Exec-managerial,143440,0.000,2,4
180204,71,Doctorate,Exec-managerial,158000,0.444,5,8
131134,85,Bachelors,Exec-managerial,186400,0.528,5,5
399621,44,Some-college,Other-service,134000,0.129,3,8
324655,29,Masters,Craft-repair,164000,0.123,2,7
225902,25,Masters,Other-service,123000,0.500,5,10
48234,46,HS-grad,Sales,192000,0.823,4,4
227919,27,HS-grad,Other-service,171300,0.396,2,7
264802,79,Doctorate,Prof-specialty,196000,0.895,5,6
288201,55,HS-grad,Other-service,17200,0.155,5,5
124009,81,Bachelors,Prof-specialty,194312,0.118,5,2
213508,78,Doctorate,Other-service,19267,0.621,5,9
309004,37,Bachelors,Adm-clerical,155111,0.845,1,1
323744,46,Doctorate,Exec-managerial,18538,0.251,1,1
370985,31,Some-college,Adm-clerical,157000,0.283,3,9
174654,73,Bachelors,Prof-specialty,191000,0.176,5,4
209123,61,Bachelors,Sales,188500,0.191,5,9
75160,36,Masters,Exec-managerial,164000,0.115,2,5
253254,56,Doctorate,Adm-clerical,157000,0.006,2,6
320514,25,Bachelors,Exec-managerial,15953,0.813,3,7
37920,61,Some-college,Craft-repair,18292,0.983,3,8
99550,19,Bachelors,Other-service,19000,0.525,3,6
232487,75,Some-college,Machine-op-inspct,173000,0.631,5,8
253242,53,Bachelors,Exec-managerial,165000,0.517,4,2
155750,41,HS-grad,Other-service,156789,0.893,4,3
339776,67,HS-grad,Handlers-cleaners,19488,0.892,2,2
180172,23,Masters,Sales,198000,0.351,3,2
271972,76,Doctorate,Other-service,173420,0.499,5,9
45663,24,Some-college,Handlers-cleaners,15100,0.135,1,9
32711,38,HS-grad,Craft-repair,15195,0.111,2,9
381734,49,HS-grad,Exec-managerial,19115,0.982,5,4
39226,81,Doctorate,Exec-managerial,175900,0.844,4,9
287927,53,HS-grad,Other-service,17711,0.998,4,3
351268,38,Some-college,Exec-managerial,19541,0.234,1,5
263416,92,Bachelors,Exec-managerial,200000,0.689,4,10
194834,47,HS-grad,Handlers-cleaners,180000,0.998,5,9
384870,62,Doctorate,Adm-clerical,158800,0.375,4,1
378659,45,HS-grad,Handlers-cleaners,178941,0.275,4,5
386800,28,Some-college,Prof-specialty,169000,0.111,4,5
196979,81,Masters,Exec-managerial,15182,0.259,5,10
65312,85,Masters,Exec-managerial,188000,0.000,2,6
173989,40,HS-grad,Adm-clerical,158000,0.999,3,9
345049,32,Doctorate,Other-service,180000,0.666,1,1
18902,28,Some-college,Sales,18600,0.951,2,3
178339,41,Doctorate,Adm-clerical,197145,0.528,2,7
252557,58,Bachelors,Sales,158400,0.431,5,6
2569,76,Bachelors,Other-service,17548,0.955,5,2
210851,52,HS-grad,Other-service,142000,0.117,3,2
96443,53,Masters,Sales,16500,0.141,3,5
348659,63,Bachelors,Handlers-cleaners,191200,0.195,4,9
163316,64,Some-college,Craft-repair,70000,0.000,3,2
342028,38,Some-college,Prof-specialty,172200,0.415,3,6
103284,62,Masters,Exec-managerial,143191,0.998,4,8
21893,38,Masters,Exec-managerial,154680,0.235,4,3
108151,26,Some-college,Adm-clerical,179300,0.083,3,7
398252,63,HS-grad,Exec-managerial,176900,0.947,5,9
19462,52,Bachelors,Exec-managerial,176911,0.985,1,9
346641,23,HS-grad,Other-service,18990,0.158,3,2
66811,45,HS-grad,Other-service,16500,0.234,3,5
342637,66,Bachelors,Prof-specialty,157189,0.449,4,5
136786,29,HS-grad,Other-service,156300,0.625,4,9
37103,67,Masters,Prof-specialty,19423,0.000,3,8
372834,67,Doctorate,Sales,195000,0.501,3,3
40664,61,Doctorate,Adm-clerical,183000,0.516,1,4
294616,54,Some-college,Adm-clerical,150000,0.412,3,8
209667,85,Some-college,Adm-clerical,16000,0.876,2,1
157515,61,Bachelors,Adm-clerical,175400,0.912,5,6
374042,24,HS-grad,Other-service,15735,0.511,3,3
48977,28,Some-college,Adm-clerical,15500,0.421,4,9
353891,55,HS-grad,Prof-specialty,19500,0.213,4,6
123718,51,HS-grad,Prof-specialty,183000,0.961,5,6
34292,82,Some-college,Sales,18000,0.895,3,2
335085,28,HS-grad,Exec-managerial,169984,0.946,2,4
35358,59,HS-grad,Exec-managerial,186500,0.123,1,6
63054,66,Bachelors,Exec-managerial,168000,0.175,5,5
84320,76,Doctorate,Exec-managerial,19111,0.668,2,6
181444,77,Some-college,Handlers-cleaners,15991,0.100,5,8
60461,59,HS-grad,Sales,19000,0.142,2,7
2760,67,Masters,Handlers-cleaners,199400,0.832,1,9
324848,42,Bachelors,Prof-specialty,199119,0.492,3,8
395416,81,Bachelors,Prof-specialty,182000,0.998,3,6
369080,60,Masters,Other-service,181000,0.625,5,8
360667,31,Some-college,Handlers-cleaners,17500,0.800,4,6
397549,55,Some-college,Adm-clerical,171000,0.008,4,2
95045,45,Bachelors,Exec-managerial,155695,0.175,4,5
281482,77,Bachelors,Adm-clerical,196100,0.141,3,4
329217,42,HS-grad,Sales,179200,0.117,1,5
84002,64,HS-grad,Exec-managerial,156351,0.419,5,8
42493,44,Bachelors,Exec-managerial,18449,0.955,2,7
8634,33,Some-college,Handlers-cleaners,15750,0.419,4,1
142488,81,HS-grad,Exec-managerial,165445,0.893,1,4
282256,51,Bachelors,Other-service,186431,0.741,1,1
230878,28,Some-college,Handlers-cleaners,181500,0.191,1,7
339130,67,HS-grad,Other-service,180000,0.000,1,4
36653,55,Masters,Exec-managerial,199900,0.234,5,9
48197,73,Some-college,Handlers-cleaners,19521,0.062,3,1
51832,25,HS-grad,Other-service,181000,0.193,2,6
398246,45,Some-college,Handlers-cleaners,190000,0.083,1,3
264021,65,HS-grad,Adm-clerical,15000,0.113,2,5
202660,60,Doctorate,Exec-managerial,188151,0.819,2,8
324145,68,Doctorate,Adm-clerical,198000,0.095,1,7
259378,43,Bachelors,Adm-clerical,171111,0.625,3,1
207368,48,Masters,Handlers-cleaners,153000,0.528,1,2
278829,51,Bachelors,Prof-specialty,182510,0.011,3,6
310305,39,Some-college,Other-service,17280,0.008,1,5
288668,41,Doctorate,Exec-managerial,156000,0.059,4,9
257845,31,HS-grad,Exec-managerial,220000,0.989,4,1
300451,28,Some-college,Prof-specialty,19997,0.109,4,8
29141,65,HS-grad,Sales,16151,0.125,5,4
157523,61,HS-grad,Adm-clerical,17114,0.955,4,5
285178,67,Masters,Prof-specialty,192230,0.667,5,5
12661,52,HS-grad,Adm-clerical,17600,0.105,2,4
251305,30,HS-grad,Prof-specialty,170000,0.500,4,9
276149,53,Bachelors,Prof-specialty,178350,0.123,4,9
245951,45,Bachelors,Prof-specialty,155000,0.157,5,3
99475,41,Masters,Prof-specialty,172845,0.475,2,6
313817,75,Bachelors,Prof-specialty,18100,0.911,5,6
53892,61,HS-grad,Other-service,18513,0.813,5,6
241307,57,Some-college,Sales,174439,0.998,3,6
133026,70,HS-grad,Exec-managerial,195000,0.059,1,5
20322,72,Doctorate,Prof-specialty,178000,0.998,3,9
374445,75,Some-college,Handlers-cleaners,18532,0.995,4,5
95160,40,Bachelors,Exec-managerial,19000,0.511,5,10
382447,39,Bachelors,Exec-managerial,159000,0.475,5,1
160838,50,Some-college,Prof-specialty,171000,0.444,1,9
207721,35,Doctorate,Exec-managerial,150000,0.234,3,7
397134,58,Doctorate,Exec-managerial,196000,0.113,2,10
180076,69,Some-college,Other-service,183100,0.493,3,8
10868,36,Bachelors,Tech-support,15439,,3,4
146306,46,Some-college,Prof-specialty,190000,0.995,5,8
260307,64,Masters,Exec-managerial,191000,0.823,4,4
176224,22,Some-college,Adm-clerical,16000,0.517,2,3
242752,28,Bachelors,Prof-specialty,196000,0.949,4,3
386038,63,Bachelors,Adm-clerical,16100,0.946,5,10
177975,68,Bachelors,Exec-managerial,18691,0.198,4,8
190076,61,HS-grad,Sales,16421,0.998,5,6
188251,65,HS-grad,Adm-clerical,142500,0.419,5,9
44957,56,HS-grad,Handlers-cleaners,15235,0.964,1,8
293292,65,Some-college,Other-service,16125,0.528,4,10
334435,22,HS-grad,Craft-repair,15593,0.969,2,5
205009,39,Bachelors,Other-service,19500,0.999,4,6
384198,67,Bachelors,Exec-managerial,188901,0.854,3,6
91026,45,Masters,Exec-managerial,181975,0.175,4,9
100878,81,Bachelors,Handlers-cleaners,17729,0.511,1,6
241313,50,Some-college,Prof-specialty,16591,0.442,1,5
372096,85,Some-college,Other-service,163000,0.625,3,6
73409,49,Some-college,Adm-clerical,17500,0.695,1,2
232742,75,Doctorate,Prof-specialty,151333,0.987,4,8
96037,82,Bachelors,Prof-specialty,197000,0.000,3,7
16975,51,Doctorate,Other-service,153800,0.623,2,6
391113,54,Some-college,Handlers-cleaners,18400,0.500,4,8
8723,74,Masters,Prof-specialty,179999,0.998,3,5
96971,69,HS-grad,Sales,110000,0.219,4,7
130372,24,Bachelors,Prof-specialty,170000,0.813,5,8
339123,61,Bachelors,Exec-managerial,183000,0.222,5,8
187915,33,HS-grad,Handlers-cleaners,153000,0.459,1,9
293002,63,Masters,Adm-clerical,198000,0.800,5,9
207549,45,Some-college,Prof-specialty,140000,0.899,1,4
248601,45,HS-grad,Adm-clerical,16665,0.351,2,7
330683,39,Doctorate,Adm-clerical,172000,0.989,3,7
265344,83,Some-college,Handlers-cleaners,174000,0.109,2,4
348663,74,Some-college,Exec-managerial,192191,0.893,5,8
223650,29,Doctorate,Other-service,186000,0.982,3,10
304709,49,Doctorate,Exec-managerial,200000,0.428,2,8
51591,47,HS-grad,Other-service,19500,0.213,4,8
160735,59,Doctorate,Exec-managerial,175000,0.175,2,8
132526,52,Doctorate,Exec-managerial,120000,0.439,2,6
255995,51,Masters,Handlers-cleaners,161000,0.982,4,6
147103,67,Masters,Exec-managerial,165000,0.913,3,6
167890,70,HS-grad,Exec-managerial,18353,0.913,1,9
208395,46,HS-grad,Other-service,169000,0.995,1,9
80171,67,HS-grad,Other-service,17351,0.151,2,3
301948,79,Bachelors,Exec-managerial,195700,0.142,5,1
232219,62,Masters,Other-service,152919,0.111,5,1
29253,20,Bachelors,Handlers-cleaners,145300,0.525,2,4
281596,31,Some-college,Sales,16445,0.989,2,8
276995,95,Doctorate,Exec-managerial,166000,0.876,5,6
139350,49,Doctorate,Handlers-cleaners,17400,0.193,4,7
337317,63,Some-college,Other-service,19800,0.833,4,6
340419,32,Bachelors,Exec-managerial,19500,0.006,1,5
251843,85,Masters,Prof-specialty,184560,0.000,3,9
119747,71,Bachelors,Adm-clerical,188200,0.000,3,3
286279,85,Some-college,Other-service,157000,0.000,4,6
216328,26,HS-grad,Other-service,17332,0.123,1,4
319144,80,Some-college,Adm-clerical,184123,0.123,1,8
159335,52,Bachelors,Exec-managerial,18588,0.123,3,2
55141,29,HS-grad,Exec-managerial,104999,0.216,2,4
214352,62,Some-college,Prof-specialty,184800,0.926,3,9
349538,39,Doctorate,Other-service,198000,0.191,3,9
370273,29,Masters,Prof-specialty,159000,0.191,4,2
38779,27,HS-grad,Exec-managerial,148000,0.269,4,8
39288,73,Some-college,Prof-specialty,175000,0.151,2,8
352728,61,Doctorate,Adm-clerical,145000,0.700,2,5
324057,65,Bachelors,Adm-clerical,191000,0.625,3,5
376085,36,Some-college,Machine-op-inspct,196300,0.513,3,6
169131,64,HS-grad,Craft-repair,15993,0.111,1,4
387615,61,Masters,Handlers-cleaners,189999,0.527,1,10
16897,31,Some-college,Exec-managerial,18000,0.011,5,9
301788,58,Some-college,Machine-op-inspct,172000,0.605,4,7
210878,42,Some-college,Prof-specialty,172611,0.628,4,8
89890,71,Bachelors,Other-service,19961,0.186,3,8
34423,48,Some-college,Exec-managerial,185471,0.275,3,4
265641,40,HS-grad,Other-service,16500,0.025,2,6
140044,41,Some-college,Adm-clerical,17227,0.505,2,5
240975,88,Doctorate,Exec-managerial,198000,0.533,2,2
55685,74,Bachelors,Adm-clerical,17292,0.108,2,8
80996,59,HS-grad,Sales,19451,0.511,4,9
200145,61,Masters,Exec-managerial,176300,0.621,1,6
341102,68,Bachelors,Prof-specialty,145926,0.912,5,8
364249,25,HS-grad,Adm-clerical,143200,0.200,4,3
344190,73,Doctorate,Handlers-cleaners,181667,0.124,4,10
246825,19,HS-grad,Other-service,17985,0.193,1,1
53883,32,Some-college,Handlers-cleaners,16700,0.012,5,2
64260,80,HS-grad,Other-service,155400,0.431,2,3
41768,38,Masters,Prof-specialty,195741,0.213,5,10
305535,28,Some-college,Other-service,161000,0.143,3,8
93472,79,Masters,Exec-managerial,182500,0.911,2,7
301194,52,Masters,Prof-specialty,178000,0.219,3,4
194119,68,Masters,Exec-managerial,194000,0.550,2,9
289825,86,HS-grad,Tech-support,181135,0.919,2,4
210628,23,Bachelors,Exec-managerial,189000,0.695,5,8
13829,67,HS-grad,Craft-repair,18800,0.427,2,7
59124,57,HS-grad,Handlers-cleaners,15000,0.527,4,7
180586,62,Some-college,Other-service,151800,0.994,3,2
297390,59,Masters,Adm-clerical,180655,0.605,2,9
301572,77,Doctorate,Prof-specialty,180000,0.625,4,6
80072,79,Doctorate,Exec-managerial,198500,0.415,5,7
248810,41,Bachelors,Exec-managerial,162135,0.944,4,7
194505,61,HS-grad,Handlers-cleaners,148953,0.889,2,9
55546,48,HS-grad,Other-service,15151,0.911,4,8
367046,46,HS-grad,Other-service,90000,0.351,5,8
245453,43,Doctorate,Exec-managerial,153000,0.141,3,2
296062,26,Some-college,Prof-specialty,181000,0.083,3,7
85048,54,Doctorate,Exec-managerial,195850,0.141,2,5
51562,44,Bachelors,Prof-specialty,15500,0.964,1,7
398394,84,Bachelors,Other-service,158741,0.928,4,8
84040,29,Bachelors,Exec-managerial,168750,0.823,4,1
217240,63,Doctorate,Handlers-cleaners,176250,0.851,2,6
310236,28,HS-grad,Other-service,18223,0.421,1,3
349688,82,Doctorate,Adm-clerical,19900,0.984,3,9
56945,68,Doctorate,Exec-managerial,200000,0.351,3,3
220323,70,Bachelors,Exec-managerial,171123,0.000,3,3
66033,67,Some-college,Adm-clerical,172000,0.492,3,5
64110,90,HS-grad,Handlers-cleaners,16100,0.017,1,8
365081,24,HS-grad,Adm-clerical,19711,0.123,3,8
108172,85,Bachelors,Exec-managerial,183000,0.911,3,3
69482,67,Some-college,Adm-clerical,183300,0.999,3,6
192532,57,Some-college,Exec-managerial,170500,0.895,3,8
124829,38,Bachelors,Exec-managerial,173000,0.000,5,10
113446,27,HS-grad,Other-service,191600,0.234,2,8
302009,57,Doctorate,Prof-specialty,195999,0.985,4,8
285022,65,Doctorate,Prof-specialty,180600,0.000,5,4
184459,93,Doctorate,Prof-specialty,172311,0.191,1,8
172411,45,HS-grad,Prof-specialty,19996,0.124,4,3
185540,29,Masters,Prof-specialty,16820,0.427,3,8
211492,51,Masters,Exec-managerial,163419,0.111,3,8
87761,22,HS-grad,Adm-clerical,19100,0.157,4,7
85791,67,HS-grad,Other-service,15538,0.123,4,3
9821,34,Some-college,Craft-repair,19222,0.117,5,7
109741,52,Some-college,Other-service,17165,0.108,3,2
205491,32,HS-grad,Exec-managerial,105000,0.234,4,7
56514,41,Bachelors,Adm-clerical,165000,0.492,3,6
146155,67,Masters,Exec-managerial,171000,0.741,4,1
225782,25,Some-college,Exec-managerial,18000,0.999,4,8
181832,63,Bachelors,Exec-managerial,18291,0.946,5,9
315158,35,HS-grad,Sales,185000,0.118,5,8
323979,29,Some-college,Prof-specialty,17300,0.485,3,4
313584,57,Doctorate,Prof-specialty,142400,0.012,4,7
374813,71,Bachelors,Adm-clerical,141234,0.424,4,5
326517,62,HS-grad,Prof-specialty,19220,0.123,2,8
85404,91,HS-grad,Other-service,158000,0.025,2,5
8537,65,Some-college,Handlers-cleaners,176000,0.235,1,3
390868,47,Some-college,Adm-clerical,158000,0.455,5,7
286091,37,Some-college,Adm-clerical,20000,0.001,4,7
11998,65,HS-grad,Handlers-cleaners,18600,0.823,2,2
210203,33,Some-college,Prof-specialty,182000,0.983,4,6
352887,55,Some-college,Other-service,172000,0.751,1,6
292424,53,Masters,Handlers-cleaners,176400,0.674,4,2
78764,45,Doctorate,Adm-clerical,166444,0.456,2,3
7276,71,Some-college,Exec-managerial,196000,0.854,5,7
248866,68,HS-grad,Handlers-cleaners,16300,0.041,4,8
355515,55,HS-grad,Handlers-cleaners,163000,0.428,2,2
40633,22,Some-college,Handlers-cleaners,16358,0.142,3,9
292980,62,Masters,Craft-repair,199000,0.400,5,10
265197,66,Doctorate,Other-service,162300,0.224,4,6
380275,49,Some-college,Prof-specialty,16900,0.956,2,4
291895,64,Bachelors,Adm-clerical,191469,0.123,3,4
143781,64,HS-grad,Sales,50000,0.108,4,8
267869,49,HS-grad,Exec-managerial,19129,0.000,1,2
45879,49,Bachelors,Other-service,19607,0.935,4,4
103076,31,HS-grad,Other-service,17000,0.191,4,5
60778,38,Some-college,Adm-clerical,155000,0.823,3,4
250637,59,Masters,Exec-managerial,189000,0.813,3,5
191618,60,Masters,Adm-clerical,191000,0.857,5,9
225451,59,HS-grad,Adm-clerical,171000,0.124,4,7
202523,72,HS-grad,Handlers-cleaners,179333,0.094,4,3
52999,40,Doctorate,Exec-managerial,19793,0.982,5,4
51154,72,Some-college,Handlers-cleaners,168300,0.191,5,2
202003,85,Some-college,Prof-specialty,17320,0.109,1,6
87722,64,HS-grad,Craft-repair,17318,0.945,2,9
62135,65,Doctorate,Prof-specialty,172150,0.661,1,1
252143,28,Doctorate,Exec-managerial,173400,0.800,4,10
394821,25,HS-grad,Other-service,17950,0.143,3,5
316657,29,Masters,Prof-specialty,163100,0.251,1,1
335774,29,HS-grad,Other-service,17391,0.442,4,3
288502,30,HS-grad,Adm-clerical,171000,0.935,3,8
42304,87,Masters,Handlers-cleaners,17500,0.528,2,8
364413,40,Bachelors,Prof-specialty,192000,0.135,4,3
344415,48,Doctorate,Sales,178000,0.475,5,1
276655,51,HS-grad,Handlers-cleaners,18570,0.984,4,1
279952,66,Doctorate,Prof-specialty,190000,0.999,5,9
349184,68,HS-grad,Prof-specialty,174955,0.964,3,7
341607,29,Masters,Adm-clerical,200000,0.444,5,1
270173,44,HS-grad,Handlers-cleaners,16900,0.192,3,8
239931,45,HS-grad,Other-service,17950,0.118,3,2
277178,78,Doctorate,Other-service,184813,0.141,4,10
143329,83,Bachelors,Exec-managerial,174000,0.913,2,3
144774,56,Doctorate,Exec-managerial,140000,0.011,2,4
295262,56,Some-college,Prof-specialty,191000,0.216,2,6
44452,58,Masters,Exec-managerial,173600,0.998,1,8
103696,31,Bachelors,Sales,15895,0.000,1,8
156740,69,HS-grad,Prof-specialty,16500,0.191,2,9
5245,49,Doctorate,Sales,193491,0.531,4,4
39422,78,Masters,Exec-managerial,185400,0.000,3,5
281643,61,HS-grad,Adm-clerical,162500,0.942,5,6
180364,91,Doctorate,Exec-managerial,185000,0.500,3,9
199476,51,Bachelors,Exec-managerial,197444,0.556,4,6
265740,61,HS-grad,Exec-managerial,190000,0.855,1,1
186047,51,HS-grad,Sales,18694,0.123,1,8
226643,55,Bachelors,Exec-managerial,190000,0.569,4,4
361266,22,HS-grad,Adm-clerical,184000,0.531,2,4
182203,56,Doctorate,Exec-managerial,205000,0.001,1,3
300346,53,Some-college,Sales,192000,0.321,3,8
147721,45,Doctorate,Prof-specialty,155000,0.059,3,4
399155,64,Masters,Adm-clerical,169941,0.269,4,8
274552,72,Bachelors,Exec-managerial,195121,0.145,4,6
286255,67,HS-grad,Exec-managerial,157100,0.531,4,9
296390,50,Masters,Exec-managerial,165000,0.000,4,8
60122,32,Masters,Exec-managerial,197555,0.939,3,4
274176,39,Masters,Sales,19000,0.109,2,1
182101,68,HS-grad,Other-service,145000,0.123,3,8
371547,41,Some-college,Handlers-cleaners,18000,0.191,4,9
274847,62,Masters,Exec-managerial,196000,0.115,2,4
100189,67,Doctorate,Exec-managerial,170000,0.649,5,1
201799,71,Bachelors,Other-service,185000,0.049,1,5
107248,51,Masters,Machine-op-inspct,15122,0.225,3,5
217776,85,Bachelors,Handlers-cleaners,172791,0.459,5,2
232782,42,Some-college,Other-service,18200,0.958,4,8
138014,82,Masters,Sales,156000,0.998,1,1
50812,34,Masters,Exec-managerial,171000,0.444,3,8
142934,39,HS-grad,Exec-managerial,197000,0.511,5,9
61521,44,Some-college,Adm-clerical,18250,0.128,2,8
105575,28,HS-grad,Exec-managerial,17510,0.926,4,10
284311,56,HS-grad,Other-service,134000,0.000,4,6
1815,88,HS-grad,Handlers-cleaners,199877,0.135,3,6
69246,49,Some-college,Sales,171175,0.542,3,4
160167,27,HS-grad,Prof-specialty,197319,0.419,1,9
287902,62,Masters,Exec-managerial,151600,0.219,4,3
246421,55,HS-grad,Adm-clerical,18611,0.151,2,8
46598,41,HS-grad,Handlers-cleaners,186000,0.100,4,5
86019,42,Some-college,Adm-clerical,15550,0.219,2,7
46170,78,Bachelors,Exec-managerial,198012,0.817,5,9
198362,27,Bachelors,Prof-specialty,19650,0.993,5,6
310152,63,Bachelors,Exec-managerial,159500,0.941,4,9
192971,57,Doctorate,Prof-specialty,135000,0.215,2,6
287580,42,Some-college,Prof-specialty,151851,0.419,5,5
131627,38,Some-college,Prof-specialty,173000,0.113,3,6
89238,50,HS-grad,Exec-managerial,195761,0.938,5,9
217182,65,HS-grad,Exec-managerial,19391,0.123,3,7
36712,56,Masters,Exec-managerial,182111,0.983,2,8
277330,50,Some-college,Sales,15635,0.112,4,7
183962,76,Bachelors,Exec-managerial,195569,0.144,4,9
169871,25,HS-grad,Exec-managerial,136625,0.444,5,2
393975,73,HS-grad,Other-service,142000,0.999,4,3
222146,42,Doctorate,Handlers-cleaners,160000,0.127,3,6
287119,20,Some-college,Adm-clerical,158120,0.116,4,4
304148,75,HS-grad,Other-service,173400,0.017,5,1
159060,55,Doctorate,Adm-clerical,171555,0.835,3,5
216285,85,Bachelors,Adm-clerical,159811,0.447,4,8
306785,56,HS-grad,Handlers-cleaners,16000,0.421,3,4
55878,20,HS-grad,Adm-clerical,16200,0.025,5,4
172051,41,Some-college,Adm-clerical,178700,0.117,3,2
359084,54,Some-college,Handlers-cleaners,19135,0.442,3,8
345402,55,Some-college,Prof-specialty,185000,0.219,2,8
168177,46,Masters,Prof-specialty,179500,0.619,3,7
247866,57,HS-grad,Exec-managerial,16100,0.115,3,8
206912,76,Some-college,Prof-specialty,165456,0.995,4,8
359592,43,HS-grad,Sales,16150,0.142,2,4
231239,61,Masters,Craft-repair,17000,0.943,1,10
247000,42,Doctorate,Exec-managerial,19000,0.117,1,6
202896,26,Bachelors,Exec-managerial,175000,0.349,4,8
371410,81,Bachelors,Adm-clerical,193200,0.527,4,8
396592,42,Masters,Exec-managerial,199999,0.911,3,8
323604,28,HS-grad,Adm-clerical,176340,0.123,4,6
